編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLLLQHPFFFK17DA,,25.39,見其他登記事項,鋼筋混凝土造,108年12月20日,十層,
RPUNMLLLQHPFFFK27DA,1,96.71,見其他登記事項,鋼筋混凝土造,108年12月20日,十層,三層
RPUNMLLLQHPFFFK27DA,1,57.07,見其他登記事項,鋼筋混凝土造,108年12月20日,十層,
RPUNMLLLQHPFFFK27DA,1,25.39,見其他登記事項,鋼筋混凝土造,108年12月20日,十層,
RPRNMLPLQHPFFFK37DA,2,97.87,見其他登記事項,鋼筋混凝土造,108年1月14日,十五層,四層
RPRNMLPLQHPFFFK37DA,2,53.87,見其他登記事項,鋼筋混凝土造,108年1月14日,十五層,
RPRNMLPLQHPFFFK37DA,2,22.25,見其他登記事項,鋼筋混凝土造,108年1月14日,十五層,
RPPNMLPLQHPFFFK17DA,1,73.28,見其他登記事項,鋼筋混凝土造,108年3月18日,十一層,二層
RPPNMLPLQHPFFFK17DA,1,66.84,見其他登記事項,鋼筋混凝土造,108年3月18日,十一層,
RPWNMLOJQHPFFFK57DA,16,154.27,住家用,鋼筋混凝土造,93年6月25日,三層,一層 二層 三層 電梯樓梯間
RPWNMLRKQHPFFFK97DA,5,161.75,見其他登記事項,鋼筋混凝土造,104年9月4日,四層,一層 二層 三層 四層
RPVNMLMKQHPFFFK37DA,1,65.34,見其他登記事項,鋼筋混凝土造,108年12月5日,五層,二層
RPVNMLMKQHPFFFK37DA,1,33.36,見其他登記事項,鋼筋混凝土造,108年12月5日,五層,
RPQOMLOLQHPFFFK27DA,1,3.50,見其他登記事項,鋼筋混凝土造,108年4月16日,十四層,一層
RPQOMLOLQHPFFFK27DA,1,90.20,見其他登記事項,鋼筋混凝土造,108年4月16日,十四層,十三層
RPQOMLOLQHPFFFK27DA,1,.73,見其他登記事項,鋼筋混凝土造,108年4月16日,十四層,
RPQOMLOLQHPFFFK27DA,1,67.23,見其他登記事項,鋼筋混凝土造,108年4月16日,十四層,
RPQOMLOLQHPFFFK27DA,1,49.60,見其他登記事項,鋼筋混凝土造,108年4月16日,十四層,
RPQOMLOLQHPFFFK27DA,1,20.14,見其他登記事項,鋼筋混凝土造,108年4月16日,十四層,
RPOPMLOLQHPFFFK17DA,23,23.19,住家用,鋼筋混凝土造,86年6月19日,五層,五層
RPOPMLOLQHPFFFK17DA,23,11.20,見其他登記事項,鋼筋混凝土造,86年6月19日,五層,
RPVNMLOLQHPFFDK47DA,38,83.12,住家用,鋼筋混凝土造,71年12月20日,二層,一層 二層
RPUOMLOLQHPFFFK67DA,1,1.75,見其他登記事項,鋼筋混凝土造,108年4月16日,十四層,一層
RPUOMLOLQHPFFFK67DA,1,1.75,見其他登記事項,鋼筋混凝土造,108年4月16日,十四層,一層
RPUOMLOLQHPFFFK67DA,1,48.30,見其他登記事項,鋼筋混凝土造,108年4月16日,十四層,二層
RPUOMLOLQHPFFFK67DA,1,48.30,見其他登記事項,鋼筋混凝土造,108年4月16日,十四層,二層
RPUOMLOLQHPFFFK67DA,1,37.76,見其他登記事項,鋼筋混凝土造,108年4月16日,十四層,
RPUOMLOLQHPFFFK67DA,1,.37,見其他登記事項,鋼筋混凝土造,108年4月16日,十四層,
RPUOMLOLQHPFFFK67DA,1,37.76,見其他登記事項,鋼筋混凝土造,108年4月16日,十四層,
RPUOMLOLQHPFFFK67DA,1,.37,見其他登記事項,鋼筋混凝土造,108年4月16日,十四層,
RPUOMLOLQHPFFFK67DA,1,10.83,見其他登記事項,鋼筋混凝土造,108年4月16日,十四層,
RPUOMLOLQHPFFFK67DA,1,10.83,見其他登記事項,鋼筋混凝土造,108年4月16日,十四層,
RPOPMLPLQHPFFDK07DA,1,201.85,見其他登記事項,鋼筋混凝土造,108年3月19日,四層,一層 二層 三層 四層
RPRNMLOLQHPFFDK07DA,1,177.72,住家用,鋼筋混凝土造,108年7月29日,三層,一層 二層 三層
RPOOMLQLQHPFFDK07DA,,57.18,住家用,鋼筋混凝土造,109年6月11日,五層,二層
RPOOMLQLQHPFFDK07DA,,17.60,共有部分,鋼筋混凝土造,109年6月11日,五層,
RPQNMLNLQHPFFDK86DA,4,50.81,商業用,鋼筋混凝土造,105年5月18日,十三層,十一層
RPQNMLNLQHPFFDK86DA,4,36.33,共有部分,鋼筋混凝土造,105年5月18日,十三層,
RPSPMLPLQHPFFDK47DA,1,201.85,見其他登記事項,鋼筋混凝土造,108年3月19日,四層,一層 二層 三層 四層
RPRNMLNLQHPFFDK96DA,4,50.06,商業用,鋼筋混凝土造,105年5月18日,十三層,十二層
RPRNMLNLQHPFFDK96DA,4,36.33,共有部分,鋼筋混凝土造,105年5月18日,十三層,
RPUNMLQJQHPFFDK37DA,,94.31,見其他登記事項,鋼骨鋼筋混凝土造,106年2月13日,二十層,十七層
RPUNMLQJQHPFFDK37DA,,24.48,共有部分,鋼骨鋼筋混凝土造,106年2月13日,二十層,
RPUNMLQJQHPFFDK37DA,,43.26,共有部分,鋼骨鋼筋混凝土造,106年2月13日,二十層,
