"addr","lat","long"
"桃園市中壢區青溪段211號","24.96563047","121.22513412"
"桃園市中壢區榮安十五街35巷1號","24.961294","121.258996"
"桃園市中壢區文發路151號","25.002301","121.209003"
"桃園市中壢區百韜二街52巷1號","24.943971","121.227674"
"桃園市中壢區復華八街1號","24.971234","121.246867"
"桃園市中壢區新中北路二段170巷61號","24.954471","121.263345"
"桃園市中壢區仁祥段1051號","24.96563047","121.22513412"
"桃園市中壢區執信一街151號","24.945301","121.22772"
"桃園市中壢區青商路121號","25.00651","121.217689"
"桃園市中壢區啟文段721號","24.96563047","121.22513412"
"桃園市中壢區普義路217巷1號","24.961397","121.230865"
"桃園市觀音區福德街271號","25.04507342","121.13663763"
"桃園市中壢區精忠二街1號","24.97126","121.25617"
"桃園市觀音區濱海段931號","25.03653798","121.08201878"
"桃園市中壢區大路段601號","24.96563047","121.22513412"
"桃園市觀音區大湖路二段387巷1號","25.003066","121.128826"
"桃園市中壢區中北段151號","24.96563047","121.22513412"
"桃園市中壢區福州一街241號","24.967347","121.232892"
"桃園市中壢區中央西路二段192巷1號","24.959536","121.213088"
"桃園市大溪區瑞興段1441號","24.88063316","121.28702893"
"桃園市龍潭區中豐路461巷106弄61號","24.883774","121.20932"
"桃園市龍潭區大平段451號","24.86394012","121.21629828"
"桃園市龍潭區健行段121號","24.86394012","121.21629828"
"桃園市大溪區大綸31號","24.923479","121.296805"
"桃園市龍潭區德林路121巷37弄1號","24.882356","121.201851"
"桃園市龍潭區渴望二路99巷241號","24.843918","121.184902"
"桃園市楊梅區二重溪段1號","24.90767527","121.14575321"
"桃園市楊梅區楊新北路211號","24.911137","121.156147"
"桃園市楊梅區楊新北路381巷2弄1號","24.912276","121.15588"
"桃園市新屋區長祥段91號","24.97248034","121.10548076"
"桃園市楊梅區高雙段241號","24.90767527","121.14575321"
"桃園市楊梅區永美路401巷61號","24.913486","121.180598"
"桃園市楊梅區東森路91號","24.888504","121.164802"
"桃園市桃園區幸福路271號","25.029442","121.304613"
"桃園市桃園區大有路541號","25.014831","121.317133"
"桃園市中壢區自強一路91號","24.976334","121.244312"
"桃園市中壢區溪洲街241號","24.961108","121.2292"
"桃園市觀音區公園三街13巷1號","24.970321","121.146456"
"桃園市中壢區高鐵南路三段727巷91號","24.987207","121.192244"
"桃園市中壢區雙嶺段1441號","24.96563047","121.22513412"
"桃園市中壢區雙嶺段1441號","24.96563047","121.22513412"
"桃園市中壢區雙嶺段1441號","24.96563047","121.22513412"
"桃園市中壢區龍川四街31號","24.936903","121.245868"
"桃園市中壢區大仁二街1號","24.954449","121.242134"
"桃園市觀音區永吉街61號","25.050082","121.11968"
"桃園市桃園區幸福路271號","25.029442","121.304613"
"桃園市桃園區幸福路271號","25.029442","121.304613"
"桃園市桃園區幸福路271號","25.029442","121.304613"
"桃園市桃園區幸福路271號","25.029442","121.304613"
"桃園市桃園區文中東路61號","24.996041","121.296714"
"桃園市桃園區漢中路91號","24.980781","121.303862"
"桃園市桃園區國強一街168巷31號","24.993645","121.284857"
"桃園市桃園區和平段571號","24.99387997","121.30190407"
"桃園市桃園區文中路47巷1號","24.995641","121.293735"
"桃園市桃園區經國路1號","25.00887","121.31084"
"桃園市桃園區永安路765巷1號","25.007514","121.290536"
"桃園市桃園區中正路1381號","25.023957","121.294617"
"桃園市桃園區文中東路61號","24.996041","121.296714"
"桃園市桃園區大興西路二段139巷151號","25.00887","121.298443"
"桃園市桃園區慈文路871號","25.000764","121.291351"
"桃園市桃園區龍壽街86巷1號","24.980696","121.269373"
"桃園市桃園區中正五街181號","25.005259","121.301495"
"桃園市桃園區文中三路61號","24.99736942","121.28863463"
"桃園市桃園區同德六街151號","25.01532","121.296851"
"桃園市桃園區龍泉六街1號","24.983543","121.270836"
"桃園市桃園區大有路511號","25.014218","121.317457"
"桃園市桃園區大樹林段661號","24.99387997","121.30190407"
"桃園市桃園區幸福路151號","25.029442","121.304613"
"桃園市桃園區富國路681巷19弄1號","25.020916","121.280623"
"桃園市桃園區文中三路1號","24.99387997","121.30190407"
"桃園市桃園區大仁路1號","24.973763","121.324278"
"桃園市桃園區保定三街89巷31號","24.99694042","121.29828163"
"桃園市桃園區埔子段北門埔子小段61號","24.99387997","121.30190407"
"桃園市桃園區和平段541號","24.99387997","121.30190407"
"桃園市桃園區玉山街52巷1號","24.989657","121.300816"
"桃園市桃園區樹仁三街131巷26弄1號","24.973807","121.32048"
"桃園市桃園區寶山街181號","25.01244","121.316951"
"桃園市桃園區永安路1188巷1弄1號","25.010723","121.280793"
"桃園市桃園區莊敬路二段121號","25.022207","121.292246"
"桃園市桃園區幸福路271號","25.029442","121.304613"
"桃園市桃園區幸福路271號","25.029442","121.304613"
"桃園市桃園區幸福路301號","25.029442","121.304613"
"桃園市桃園區幸福路301號","25.029442","121.304613"
"桃園市桃園區幸福路301號","25.029442","121.304613"
"桃園市桃園區幸福路301號","25.029442","121.304613"
"桃園市桃園區幸福路301號","25.029442","121.304613"
"桃園市桃園區幸福路301號","25.029442","121.304613"
"桃園市中壢區大智街1號","24.953305","121.241122"
"桃園市中壢區華美三路301號","24.947104","121.259588"
"桃園市中壢區華美三路331號","24.94653342","121.25895263"
"桃園市中壢區復華七街1號","24.969606","121.246856"
"桃園市中壢區中興段91號","24.96563047","121.22513412"
"桃園市觀音區安和街241號","25.05316142","121.12300363"
"桃園市中壢區協同街31號","24.953688","121.23933"
"桃園市中壢區環北路151號","24.966759","121.220972"
"桃園市中壢區華美三路301號","24.947104","121.259588"
"桃園市中壢區華美三路301號","24.947104","121.259588"
"桃園市中壢區華美三路301號","24.947104","121.259588"
"桃園市中壢區華美三路331號","24.94653342","121.25895263"
"桃園市中壢區華美三路331號","24.94653342","121.25895263"
"桃園市中壢區華美三路301號","24.947104","121.259588"
"桃園市中壢區華美三路301號","24.947104","121.259588"
"桃園市中壢區領航南路四段31號","25.015711","121.220949"
"桃園市中壢區領航南路四段31號","25.015711","121.220949"
"桃園市桃園區經國路393巷1號","25.01661","121.30498"
"桃園市桃園區福林街31號","24.974785","121.303403"
"桃園市桃園區民生路301號","24.997592","121.311551"
"桃園市桃園區經國路61號","25.026542","121.301017"
"桃園市桃園區大興西路二段1號","25.012014","121.299958"
"桃園市桃園區同德六街158巷1號","25.015799","121.297023"
"桃園市桃園區民生路661號","25.00747","121.308022"
"桃園市桃園區復興路151號","24.98982","121.3113"
"桃園市桃園區大業路一段421號","25.014862","121.311547"
"桃園市桃園區民富十三街1號","25.012494","121.320319"
"桃園市桃園區天祥一街61號","25.011564","121.305618"
"桃園市楊梅區四維路151號","24.912127","121.182209"
"桃園市楊梅區環南路141巷11弄1號","24.900916","121.146397"
"桃園市楊梅區文化街568巷1號","24.906562","121.178153"
"桃園市楊梅區金龍三路1號","24.91173042","121.18651463"
"桃園市楊梅區金龍三路1號","24.91173042","121.18651463"
"桃園市新屋區中山西路二段800巷31號","24.98372742","121.05912663"
"桃園市楊梅區中山北路二段87巷2弄31號","24.907789","121.168775"
"桃園市新屋區社子段601號","24.97248034","121.10548076"
"桃園市新屋區中山西路二段800巷31號","24.98372742","121.05912663"
"桃園市新屋區中山西路二段800巷31號","24.98372742","121.05912663"
"桃園市新屋區榔段上號","24.97248034","121.10548076"
"桃園市大溪區草厝江段1號","24.88063316","121.28702893"
"桃園市龍潭區干城路211號","24.873187","121.20967"
"桃園市龍潭區和原段2401號","24.86394012","121.21629828"
"桃園市龍潭區竹龍段601號","24.86394012","121.21629828"
"桃園市大溪區仁善段1351號","24.88063316","121.28702893"
"桃園市大溪區文化路153巷31號","24.877617","121.291839"
"桃園市大溪區文化路153巷31號","24.877617","121.291839"
"桃園市中壢區興南段公坡小段541號","24.96563047","121.22513412"
"桃園市龍潭區民治一街47巷1號","24.825037","121.237275"
"桃園市中壢區龍岡路三段154巷1號","24.935917","121.233111"
"桃園市觀音區安和街121號","25.051345","121.120291"
"桃園市中壢區民族路五段328巷1號","24.958628","121.169757"
"桃園市中壢區中山東路一段223巷89弄1號","24.958271","121.23635"
"桃園市中壢區五光二街1號","24.959243","121.211014"
"桃園市中壢區強國路61號","24.967639","121.258352"
"桃園市中壢區青埔四街61號","25.005497","121.219766"
"桃園市中壢區萬能段61號","24.96563047","121.22513412"
"桃園市中壢區普騰街26巷1號","24.963767","121.256013"
"桃園市中壢區內壢段1771號","24.96563047","121.22513412"
"桃園市中壢區興仁路二段648巷1號","24.957422","121.264427"
"桃園市觀音區福壽街1號","25.053644","121.121574"
"桃園市中壢區後寮一路271號","24.937131","121.246504"
"桃園市中壢區中山東路一段91巷23弄1號","24.956776","121.230818"
"桃園市觀音區金湖段691號","25.03653798","121.08201878"
"桃園市中壢區龍岡路三段今日新村31號","24.938099","121.231312"
"桃園市觀音區草豊段31號","25.03653798","121.08201878"
"桃園市中壢區環北路541號","24.964642","121.22914"
"桃園市中壢區青平段61號","24.96563047","121.22513412"
"桃園市中壢區中北段1141號","24.96563047","121.22513412"
"桃園市中壢區中北段1141號","24.96563047","121.22513412"
"桃園市中壢區力行北街121號","24.955873","121.238127"
"桃園市中壢區忠福段1951號","24.96563047","121.22513412"
"桃園市中壢區中壢埔頂段1321號","24.96563047","121.22513412"
"桃園市中壢區中平路161151號","24.956313","121.221036"
"桃園市觀音區工業區段二小段31號","25.03653798","121.08201878"
"桃園市觀音區莊敬路361號","25.04676442","121.13671263"
"桃園市觀音區莊敬路61號","25.041537","121.134595"
"桃園市龜山區文山街37巷1號","25.056153","121.380745"
"桃園市龜山區文昌三街91號","25.056754","121.368864"
"桃園市龜山區舊路坑二段631號","24.99267322","121.3377571"
"桃園市桃園區大仁路48巷1號","24.972733","121.323138"
"桃園市桃園區大仁路40巷1弄1號","24.97293","121.323215"
"桃園市桃園區介壽路495巷61號","24.977078","121.304632"
"桃園市桃園區介壽路495巷61號","24.977078","121.304632"
"桃園市桃園區介壽路495巷61號","24.977078","121.304632"
"桃園市桃園區介壽路495巷61號","24.977078","121.304632"
"桃園市桃園區介壽路495巷61號","24.977078","121.304632"
"桃園市桃園區介壽路495巷61號","24.977078","121.304632"
"桃園市桃園區樹仁三街15巷1號","24.974716","121.323388"
"桃園市龍潭區富林段241號","24.86394012","121.21629828"
"桃園市中壢區大江段1號","24.96563047","121.22513412"
"桃園市中壢區青商路301號","25.012742","121.222709"
"桃園市中壢區領航南路四段1號","25.017886","121.223897"
"桃園市桃園區春日路658巷1號","25.01031","121.31155"
"桃園市桃園區寶慶路121號","25.017859","121.290584"
"桃園市桃園區天祥五街1號","25.018664","121.304134"
"桃園市平鎮區大勇街和平巷1號","24.928717","121.223171"
"桃園市龜山區長峰路61號","25.002139","121.341047"
"桃園市龜山區頂興路37巷2弄1號","24.990561","121.328985"
"桃園市平鎮區賦梅路680巷1號","24.93417","121.195231"
"桃園市平鎮區賦梅路680巷1號","24.93417","121.195231"
"桃園市平鎮區長安路3巷1號","24.956262","121.196037"
"桃園市平鎮區游泳路91號","24.927991","121.23658"
"桃園市平鎮區上海路89巷1號","24.910588","121.206265"
"桃園市平鎮區上海路211號","24.91527","121.206165"
"桃園市平鎮區中豐路山頂段1巷31號","24.905192","121.212011"
"桃園市平鎮區南平路121巷54弄1號","24.917574","121.20772"
"桃園市平鎮區延平路二段1號","24.95033","121.214651"
"桃園市八德區福興段1號","24.92893097","121.28463376"
"桃園市八德區銀和街71巷1號","24.956524","121.297548"
"桃園市八德區明光街49巷1號","24.982991","121.279502"
"桃園市大園區沙崙段後厝小段601號","25.06384279","121.19558068"
"桃園市大園區竹圍段三塊石小段1411號","25.06384279","121.19558068"
"桃園市八德區榮興路868巷1號","24.939777","121.304922"
"桃園市八德區高城六街61號","24.978752","121.273688"
"桃園市大園區華興路二段478巷61號","25.028566","121.201545"
"桃園市大園區和平西路一段53巷1號","25.052066","121.192524"
"桃園市大園區華興路二段478巷61號","25.028566","121.201545"
"桃園市大園區埔心段埔心小段1471號","25.06384279","121.19558068"
"桃園市蘆竹區忠孝西路182巷31號","25.040053","121.28841"
"桃園市大園區埔心段埔心小段1081號","25.06384279","121.19558068"
"桃園市蘆竹區坑子口段頭前小段211號","25.04693352","121.29508445"
"桃園市大園區埔心段埔心小段751號","25.06384279","121.19558068"
"桃園市大園區五青路382巷91號","25.021131","121.230434"
"桃園市大園區五青路382巷91號","25.021131","121.230434"
"桃園市大園區五青路382巷91號","25.021131","121.230434"
"桃園市大園區埔心段海豐坡小段361號","25.06384279","121.19558068"
"桃園市大園區華興路二段478巷61號","25.028566","121.201545"
"桃園市大園區溪海段601號","25.06384279","121.19558068"
"桃園市大園區大牛稠段大牛稠小段751號","25.06384279","121.19558068"
"桃園市大園區沙崙段沙崙小段1681號","25.06384279","121.19558068"
"桃園市蘆竹區富興段541號","25.04693352","121.29508445"
"桃園市蘆竹區富興段841號","25.04693352","121.29508445"
"桃園市蘆竹區富興段841號","25.04693352","121.29508445"
"桃園市蘆竹區富興段841號","25.04693352","121.29508445"
"桃園市蘆竹區新福段241號","25.04693352","121.29508445"
"桃園市蘆竹區河底段991號","25.04693352","121.29508445"
"桃園市蘆竹區河底段991號","25.04693352","121.29508445"
"桃園市蘆竹區富國路一段175巷31號","25.029258","121.275396"
"桃園市蘆竹區富興段121號","25.04693352","121.29508445"
"桃園市大園區大牛稠段倒厝子小段571號","25.06384279","121.19558068"
"桃園市大園區信義街91號","25.064929","121.200584"
"桃園市蘆竹區大新一街118巷1號","25.021316","121.257161"
"桃園市大園區園航路391號","25.05725","121.175634"
"桃園市蘆竹區中正路1號","25.040718","121.295284"
"桃園市蘆竹區新庄子段1441號","25.04693352","121.29508445"
"桃園市大園區聖德段91號","25.06384279","121.19558068"
"桃園市大園區南園段421號","25.06384279","121.19558068"
"桃園市蘆竹區奉化路1號","25.041393","121.285311"
"桃園市蘆竹區富興段841號","25.04693352","121.29508445"
"桃園市大園區沙崙段埔頂小段421號","25.06384279","121.19558068"
"桃園市大園區沙崙段埔頂小段421號","25.06384279","121.19558068"
"桃園市大園區華興路二段478巷61號","25.028566","121.201545"
"桃園市大園區沙崙段後厝小段751號","25.06384279","121.19558068"
"桃園市大園區橫山段橫山小段241號","25.06384279","121.19558068"
"桃園市蘆竹區大新路869巷2弄1號","25.022267","121.243015"
"桃園市大園區埔心段埔心小段1411號","25.06384279","121.19558068"
"桃園市大園區大牛稠段大牛稠小段91號","25.06384279","121.19558068"
"桃園市楊梅區金山街1號","24.909356","121.154497"
"桃園市楊梅區雙榮段1561號","24.90767527","121.14575321"
"桃園市楊梅區快速路五段825巷17弄1號","24.949402","121.161958"
"桃園市楊梅區三民東路241號","24.907106","121.17023"
"桃園市新屋區崁頭厝段崁頭厝小段991號","24.97248034","121.10548076"
"桃園市新屋區崁頭厝段崁頭厝小段1021號","24.97248034","121.10548076"
"桃園市楊梅區上田段301號","24.90767527","121.14575321"
"桃園市楊梅區青山五街1號","24.921189","121.1715"
"桃園市楊梅區高獅路834巷1號","24.922531","121.168485"
"桃園市大園區竹圍段崁腳小段1號","25.06384279","121.19558068"
"桃園市楊梅區金龍三路1號","24.91173042","121.18651463"
"桃園市新屋區蚵殼港段深圳小段511號","24.97248034","121.10548076"
"桃園市新屋區蚵殼港段深圳小段511號","24.97248034","121.10548076"
"桃園市新屋區蚵殼港段深圳小段511號","24.97248034","121.10548076"
"桃園市龍潭區民治十六街241號","24.82314","121.23234"
"桃園市新屋區東勢段甲頭厝小段631號","24.97248034","121.10548076"
"桃園市蘆竹區長興路一段31號","25.072184","121.28798"
"桃園市蘆竹區長興路一段31號","25.072184","121.28798"
"桃園市蘆竹區南崁廟口段營盤坑小段91號","25.04693352","121.29508445"
"桃園市大園區華興段901號","25.06384279","121.19558068"
"桃園市八德區東勇街45巷1號","24.961935","121.306417"
"桃園市八德區新霄裡段31號","24.92893097","121.28463376"
"桃園市八德區豐田段1351號","24.92893097","121.28463376"
"桃園市八德區中華段811號","24.92893097","121.28463376"
"桃園市八德區仁德路151號","24.935767","121.286161"
"桃園市大園區大牛稠段大牛稠小段61號","25.06384279","121.19558068"
"桃園市大園區拔子林三路53巷17弄31號","25.078354","121.263153"
"桃園市大園區沙崙段坡堵小段361號","25.06384279","121.19558068"
"桃園市大園區沙崙里17鄰沙崙91號","25.088911","121.2159"
"桃園市蘆竹區南竹段241號","25.04693352","121.29508445"
"桃園市大園區五塊厝段下埔小段721號","25.06384279","121.19558068"
"桃園市八德區桃德段541號","24.92893097","121.28463376"
"桃園市八德區後庄91號","24.92893097","121.28463376"
"桃園市平鎮區中豐路南勢二段369巷1號","24.909929","121.211818"
"桃園市平鎮區金陵路二段1巷1號","24.943288","121.222826"
"桃園市平鎮區東金段1021號","24.94570169","121.21823451"
"桃園市八德區高城八街19巷31號","24.977172","121.275406"
"桃園市龜山區萬壽路二段1231號","24.992978","121.329122"
"桃園市龜山區山福段331號","24.99267322","121.3377571"
"桃園市龜山區山德段721號","24.99267322","121.3377571"
"桃園市龜山區民生北路一段31號","25.03142","121.3034"
"桃園市龜山區自由街8巷1號","25.018234","121.403675"
"桃園市平鎮區大興街88巷31號","24.910481","121.208289"
"桃園市龜山區頂湖段1081號","24.99267322","121.3377571"
"桃園市八德區大勇段151號","24.92893097","121.28463376"
"桃園市八德區大華段571號","24.92893097","121.28463376"
"桃園市蘆竹區大興四街91號","25.015229","121.259619"
"桃園市八德區廣興三路42巷31號","24.935213","121.284273"
"桃園市大園區竹圍段海方厝小段61號","25.06384279","121.19558068"
"桃園市大園區竹圍段海方厝小段61號","25.06384279","121.19558068"
"桃園市楊梅區頭重溪段91號","24.90767527","121.14575321"
"桃園市新屋區新屋段後湖小段631號","24.97248034","121.10548076"
"桃園市楊梅區裕成南路361號","24.899042","121.157635"
"桃園市楊梅區金龍三路1號","24.91173042","121.18651463"
"桃園市楊梅區金龍三路1號","24.91173042","121.18651463"
"桃園市楊梅區金龍三路1號","24.91173042","121.18651463"
"桃園市楊梅區金龍三路1號","24.91173042","121.18651463"
"桃園市楊梅區新富一街1號","24.936401","121.090102"
"桃園市楊梅區金龍三路1號","24.91173042","121.18651463"
"桃園市楊梅區啟明段841號","24.90767527","121.14575321"
"桃園市楊梅區環南路171巷9弄1號","24.900695","121.145506"
"桃園市大園區橫山段湳子小段151號","25.06384279","121.19558068"
"桃園市大園區內海墘段751號","25.06384279","121.19558068"
"桃園市大園區客運二段301號","25.06384279","121.19558068"
"桃園市大園區沙崙段沙崙小段571號","25.06384279","121.19558068"
"桃園市蘆竹區南山路一段31號","25.051471","121.292071"
"桃園市蘆竹區龍安街二段1531號","25.016374","121.252679"
"桃園市蘆竹區宏竹段511號","25.04693352","121.29508445"
"桃園市大園區橫山段橫山小段181號","25.06384279","121.19558068"
"桃園市大園區環區西路421號","25.050124","121.165825"
"桃園市大園區青峰段451號","25.06384279","121.19558068"
"桃園市蘆竹區坑子外段外社小段391號","25.04693352","121.29508445"
"桃園市大園區內海墘段691號","25.06384279","121.19558068"
"桃園市蘆竹區大坑段721號","25.04693352","121.29508445"
"桃園市大園區大觀路916巷85弄1號","25.059622","121.164343"
"桃園市大園區濱海路三段52巷1號","25.0848","121.190433"
"桃園市蘆竹區奉化路61號","25.039366","121.288889"
"桃園市大園區五塊厝段下埔小段871號","25.06384279","121.19558068"
"桃園市大園區田心段781號","25.06384279","121.19558068"
"桃園市大園區青山段331號","25.06384279","121.19558068"
"桃園市大園區青峰段481號","25.06384279","121.19558068"
"桃園市大園區青山段331號","25.06384279","121.19558068"
"桃園市大園區青山段331號","25.06384279","121.19558068"
"桃園市大園區埔心段三塊厝小段211號","25.06384279","121.19558068"
"桃園市蘆竹區光明路二段31號","25.04558242","121.28763963"
"桃園市八德區廣興二路91號","24.932796","121.279237"
"桃園市大園區五塊厝段下埔小段991號","25.06384279","121.19558068"
"桃園市大園區埔心段埔心小段661號","25.06384279","121.19558068"
"桃園市大園區埔心段埔心小段1441號","25.06384279","121.19558068"
"桃園市大園區大觀路1156巷6弄1號","25.055426","121.157892"
"桃園市八德區豐德路89巷55弄1號","24.924597","121.292487"
"桃園市平鎮區六和段871號","24.94570169","121.21823451"
"桃園市八德區博愛街1號","24.930259","121.296767"
"桃園市平鎮區環南路301巷1號","24.950074","121.207499"
"桃園市平鎮區廣西段781號","24.94570169","121.21823451"
"桃園市平鎮區忠貞路1號","24.930118","121.256731"
"桃園市龜山區長慶三街31號","24.99267322","121.3377571"
"桃園市龜山區體大段241號","24.99267322","121.3377571"
"桃園市龜山區萬壽路二段1411號","24.992211","121.324306"
"桃園市平鎮區中豐路山頂段469巷1號","24.894423","121.212234"
"桃園市平鎮區廣泰路232巷87弄1號","24.942338","121.202879"
"桃園市平鎮區環南段631號","24.94570169","121.21823451"
"桃園市平鎮區南平路211號","24.919838","121.206094"
"桃園市平鎮區金陵路二段408巷31號","24.933868","121.224634"
"桃園市龜山區自強段781號","24.99267322","121.3377571"
"桃園市桃園區永康街31號","25.000668","121.304948"
"桃園市桃園區天祥七街80巷1號","25.023415","121.3002"
"桃園市桃園區大興西路二段181號","25.009543","121.295848"
"桃園市桃園區小檜溪段1號","24.99387997","121.30190407"
"桃園市桃園區經國路336巷1號","25.023007","121.304254"
"桃園市桃園區福信街1號","24.99387997","121.30190407"
"桃園市觀音區仁德街31號","25.050385","121.121887"
"桃園市觀音區嘉富路1405巷1號","24.981338","121.134998"
"桃園市中壢區中園路1號","24.96466","121.236277"
"桃園市龍潭區民族路331巷1號","24.837619","121.234732"
"桃園市龍潭區民族路416巷1號","24.836287","121.233449"
"桃園市龍潭區北龍路15巷1號","24.865344","121.210348"
"桃園市龍潭區花園新城二街1號","24.83714","121.235856"
"桃園市桃園區介壽路495巷61號","24.977078","121.304632"
"桃園市龜山區長慶二街91號","25.05514142","121.38399863"
"桃園市龜山區自強南路15巷1號","24.993621","121.340864"
"桃園市龜山區海萍段751號","24.99267322","121.3377571"
"桃園市中壢區成章二街421號","24.980684","121.25573"
"桃園市中壢區成章二街421號","24.980684","121.25573"
"桃園市觀音區富源段931號","25.03653798","121.08201878"
"桃園市中壢區中工段991號","24.96563047","121.22513412"
"桃園市中壢區中原段61號","24.96563047","121.22513412"
"桃園市中壢區清泉街1號","24.94421","121.228085"
"桃園市中壢區永裕路31號","25.00729542","121.20072663"
"桃園市中壢區育樂路31號","24.964909","121.234903"
"桃園市中壢區山安路301號","25.026873","121.169018"
"桃園市中壢區西園路1號","24.971971","121.234544"
"桃園市中壢區興仁路二段27巷1號","24.968023","121.263036"
"桃園市中壢區中原段31號","24.96563047","121.22513412"
"桃園市中壢區領航南路一段61號","25.001012","121.203838"
"桃園市觀音區廣福段331號","25.03653798","121.08201878"
"桃園市大溪區民權東路151號","24.88137","121.293027"
"桃園市大溪區文化路153巷31號","24.877617","121.291839"
"桃園市大溪區文化路153巷31號","24.877617","121.291839"
"桃園市大溪區文化路153巷31號","24.877617","121.291839"
"桃園市大溪區文化路153巷31號","24.877617","121.291839"
"桃園市大溪區文化路153巷31號","24.877617","121.291839"
"桃園市大溪區文化路153巷31號","24.877617","121.291839"
"桃園市大溪區社角段1號","24.88063316","121.28702893"
"桃園市大溪區社角段1號","24.88063316","121.28702893"
"桃園市大溪區社角段361號","24.88063316","121.28702893"
"桃園市大溪區永昌段991號","24.88063316","121.28702893"
"桃園市大溪區瑞興段2161號","24.88063316","121.28702893"
"桃園市大溪區草厝江段301號","24.88063316","121.28702893"
"桃園市龍潭區高平段1891號","24.86394012","121.21629828"
"桃園市龍潭區渴望二路99巷239弄1號","24.844009","121.184826"
"桃園市大溪區華興街18巷1弄1號","24.899174","121.285102"
"桃園市楊梅區新農街541號","24.913063","121.161906"
"桃園市楊梅區民豐段331號","24.90767527","121.14575321"
"桃園市楊梅區民豐段331號","24.90767527","121.14575321"
"桃園市楊梅區民豐段331號","24.90767527","121.14575321"
"桃園市楊梅區民豐段331號","24.90767527","121.14575321"
"桃園市楊梅區民豐段331號","24.90767527","121.14575321"
"桃園市楊梅區民豐段331號","24.90767527","121.14575321"
"桃園市楊梅區金龍三路1號","24.91173042","121.18651463"
"桃園市楊梅區金龍三路1號","24.91173042","121.18651463"
"桃園市楊梅區金龍三路1號","24.91173042","121.18651463"
"桃園市楊梅區金龍三路1號","24.91173042","121.18651463"
"桃園市桃園區中山東路1號","24.995601","121.313264"
"桃園市桃園區金門三街31號","24.982076","121.313801"
"桃園市桃園區經國一路31號","25.02923","121.298683"
"桃園市桃園區經國一路1號","25.028241","121.299443"
"桃園市桃園區經國一路31號","25.02923","121.298683"
"桃園市桃園區三元街121號","25.004009","121.320349"
"桃園市桃園區春日路1259巷1號","25.016986","121.308526"
"桃園市中壢區成功路122巷91號","24.976412","121.262371"
"桃園市中壢區龍仁路31號","24.937166","121.234313"
"桃園市中壢區永平街61號","25.007506","121.203303"
"桃園市桃園區幸福路301號","25.029442","121.304613"
"桃園市桃園區幸福路301號","25.029442","121.304613"
"桃園市桃園區幸福路301號","25.029442","121.304613"
"桃園市桃園區幸福路301號","25.029442","121.304613"
"桃園市桃園區幸福路301號","25.029442","121.304613"
"桃園市桃園區幸福路301號","25.029442","121.304613"
"桃園市桃園區幸福路301號","25.029442","121.304613"
"桃園市桃園區幸福路301號","25.029442","121.304613"
"桃園市桃園區幸福路301號","25.029442","121.304613"
"桃園市桃園區幸福路301號","25.029442","121.304613"
"桃園市桃園區幸福路301號","25.029442","121.304613"
"桃園市桃園區幸福路271號","25.029442","121.304613"
"桃園市桃園區幸福路301號","25.029442","121.304613"
"桃園市桃園區幸福路301號","25.029442","121.304613"
"桃園市桃園區大興西路二段139巷151號","25.00887","121.298443"
"桃園市桃園區民富二街1號","25.00579042","121.31978263"
"桃園市桃園區福山街32巷2弄1號","25.013093","121.310572"
"桃園市桃園區長春路31號","25.000652","121.305566"
"桃園市桃園區大德三街121號","25.016773","121.317475"
"桃園市桃園區大德三街91號","25.016773","121.317475"
"桃園市桃園區同德十街31號","25.018266","121.293759"
