,鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,address,longitude,latitude,floor
0,The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,addr,lat,long,floor
691,中壢區,房地(土地+建物)+車位,領航南路四段91~120號,15.9,其他,,,1090430,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090514,109.22999999999999,3,2,1,有,有,7230000,77125,坡道平面,32.99,1350000,,RPTTMLKLQHPFFBH96DA,47.56,0.0,3.51,有,桃園市中壢區領航南路四段91號,25.01691942,121.22209863,13
692,中壢區,房地(土地+建物)+車位,領航南路四段91~120號,17.73,其他,,,1070916,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090514,124.8,3,2,2,有,有,8500000,75700,坡道平面,32.99,1550000,,RPUTMLKLQHPFFBH07DA,53.12,4.87,3.51,有,桃園市中壢區領航南路四段91號,25.01691942,121.22209863,13
693,中壢區,房地(土地+建物)+車位,領航南路四段91~120號,16.51,其他,,,1070619,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090514,116.77,3,2,1,有,有,7850000,76391,坡道平面,32.99,1450000,,RPWTMLKLQHPFFBH27DA,49.08,3.53,3.51,有,桃園市中壢區領航南路四段91號,25.01691942,121.22209863,13
694,中壢區,房地(土地+建物)+車位,領航南路四段91~120號,16.21,其他,,,1070913,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090514,115.19,3,2,1,有,有,7650000,75426,坡道平面,32.99,1450000,,RPWUMLKLQHPFFBH37DA,48.36,3.19,3.51,有,桃園市中壢區領航南路四段91號,25.01691942,121.22209863,13
695,中壢區,房地(土地+建物),中華路一段743巷12弄31~60號,91.55,其他,,,1090503,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060420,259.65,5,2,4,有,有,14000000,53919,,0.0,0,夾層;,RPQVMLKLQHPFFBH86DA,213.89,3.29,18.22,無,桃園市中壢區中華路一段743巷12弄31號,24.967026,121.247725,4
696,中壢區,房地(土地+建物)+車位,領航南路四段91~120號,22.02,其他,,,1070624,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090514,146.5,3,2,2,有,有,9550000,72240,坡道平面,32.99,1350000,,RPQUMLKLQHPFFBH76DA,65.87,3.12,7.05,有,桃園市中壢區領航南路四段91號,25.01691942,121.22209863,13
697,中壢區,房地(土地+建物)+車位,中園路31~60號,11.29,其他,,,1090718,土地1建物1車位1,七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990522,143.21,3,2,2,有,有,8180000,57119,坡道平面,23.32,0,,RPQOMLTKQHPFFBH96DA,79.95,2.59,8.54,有,桃園市中壢區中園路31號,24.965212,121.236174,23
698,中壢區,房地(土地+建物)+車位,高鐵南路二段331~360號,13.48,其他,,,1081222,土地2建物1車位1,十二層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080329,120.18,0,0,0,無,有,9560000,100290,坡道平面,40.81,1600000,含傢俱設備費;,RPORMLSKQHPFFBH96DA,47.48,0.85,3.06,有,桃園市中壢區高鐵南路二段331號,25.006214,121.207634,25
699,中壢區,房地(土地+建物)+車位,高鐵南路二段331~360號,13.48,其他,,,1090204,土地2建物1車位1,二十一層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080329,120.42000000000002,0,0,0,無,有,10380000,110288,坡道平面,40.81,1600000,含傢俱設備費;,RPPRMLSKQHPFFBH07DA,47.45,0.0,4.18,有,桃園市中壢區高鐵南路二段331號,25.006214,121.207634,25
700,中壢區,房地(土地+建物)+車位,高鐵南路二段331~360號,13.48,其他,,,1090204,土地2建物1車位1,二十三層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080329,120.42000000000002,0,0,0,無,有,10450000,111167,坡道平面,40.81,1600000,含傢俱設備費;,RPQRMLSKQHPFFBH17DA,47.45,0.0,4.18,有,桃園市中壢區高鐵南路二段331號,25.006214,121.207634,25
701,中壢區,房地(土地+建物)+車位,高鐵南路二段361~390號,13.48,其他,,,1081021,土地2建物1車位1,二十五層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080329,120.49000000000001,0,0,0,無,有,10150000,108559,坡道平面,40.81,1500000,含傢俱設備費;,RPSRMLSKQHPFFBH37DA,47.45,0.0,4.18,有,桃園市中壢區高鐵南路二段361號,25.001208,121.203454,25
702,中壢區,房地(土地+建物)+車位,青峰路一段31~60號,22.12,其他,,,1090808,土地1建物1車位2,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051010,178.18,0,1,1,有,有,18100000,101583,坡道平面,52.94,0,,RPWOMLSKQHPFFBH47DA,72.24,6.85,0.0,有,桃園市中壢區青峰路一段31號,25.014495,121.218211,14
703,中壢區,房地(土地+建物),新中北路二段301~330號,98.73,其他,,,1090423,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0970201,316.91,4,3,5,有,有,15680000,49478,,0.0,0,增建採光罩,RPWOMLOLQHPFFBH17DA,258.87,17.87,11.38,無,桃園市中壢區新中北路二段301號,24.956317,121.263016,4
704,中壢區,房地(土地+建物),福州一街241~270號,17.0,其他,,,1090716,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840307,117.76,3,2,2,有,有,3730000,31675,,0.0,0,,RPOSMLOLQHPFFBH76DA,77.87,0.0,7.83,有,桃園市中壢區福州一街241號,24.967347,121.232892,7
705,中壢區,房地(土地+建物),仁德街63巷6弄1~30號,33.89,其他,,,1090809,土地1建物1車位0,一層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0681001,31.34,2,1,1,有,無,1800000,57435,,0.0,0,頂樓加蓋;,RPXPMLOLQHPFFBH37DA,31.34,0.0,0.0,無,桃園市中壢區仁德街63巷6弄1號,24.943391,121.251989,2
706,中壢區,房地(土地+建物)+車位,領航北路一段301~330號,24.13,其他,,,1090715,土地1建物1車位1,八層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060629,166.32,3,2,2,有,有,14380000,86460,坡道平面,0.0,0,,RPPQMLOLQHPFFBH66DA,73.13,6.24,8.98,有,桃園市中壢區領航北路一段301號,25.005111,121.201286,21
707,中壢區,房地(土地+建物)+車位,新中北路二段170巷31~60號,27.15,其他,,,1090626,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1001130,183.18,4,2,2,有,有,9100000,49678,坡道平面,0.0,0,,RPQQMLOLQHPFFBH76DA,97.28,5.0,10.28,有,桃園市中壢區新中北路二段170巷31號,24.954746,121.26347,12
708,中壢區,房地(土地+建物),晉元路337巷25弄1~30號,48.0,其他,,,1090708,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0630410,70.45,2,2,2,有,無,3500000,49681,,0.0,0,其他增建;,RPRQMLOLQHPFFBH86DA,70.45,0.0,0.0,無,桃園市中壢區晉元路337巷25弄1號,24.952761,121.265344,2
709,中壢區,房地(土地+建物),大仁二街1~30號,6.98,其他,,,1090809,土地1建物1車位0,三層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0920521,31.07,1,0,1,有,有,1830000,58899,,0.0,0,,RPSNMLOLQHPFFBH66DA,19.01,0.0,0.0,有,桃園市中壢區大仁二街1號,24.954449,121.242134,8
710,中壢區,房地(土地+建物),實踐路211~240號,4.48,其他,,,1090727,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930410,28.080000000000002,2,1,1,有,有,1600000,56980,,0.0,0,,RPPNMLNLQHPFFBH88DA,16.51,0.0,2.43,有,桃園市中壢區實踐路211號,24.957047,121.239022,10
711,中壢區,房地(土地+建物)+車位,青商路271~300號,40.02,其他,,,1090630,土地1建物1車位1,十三層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061225,273.36,4,2,2,有,有,27200000,99502,坡道平面,0.0,0,,RPPNMLOLQHPFFBH98DA,116.71,0.0,15.68,有,桃園市中壢區青商路271號,25.012742,121.222709,22
712,中壢區,房地(土地+建物)+車位,永園路391~420號,31.5,其他,,,1090721,土地1建物1車位2,一層，見其他登記事項,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051003,230.26999999999998,0,0,0,無,有,19800000,106478,坡道平面,62.16,1900000,本案建物主要用途：店鋪,RPSQMLLLQHPFFBH66DA,102.22,0.0,9.45,有,桃園市中壢區永園路391號,25.004955,121.199675,15
713,觀音區,房地(土地+建物)+車位,福興街151~180號,39.01,其他,,,1080920,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090623,102.35,2,1,1,有,無,5600000,54714,一樓平面,0.0,1100000,,RPXRMLLLQHPFFBH27DA,49.45,0.0,0.0,有,桃園市觀音區福興街151號,25.044386,121.138166,5
714,中壢區,房地(土地+建物),榮民路181~210號,16.77,其他,,,1090722,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821016,100.2,3,1,2,有,有,4500000,44910,,0.0,0,,RPPSMLLLQHPFFBH56DA,66.76,1.78,7.21,有,桃園市中壢區榮民路181號,24.966235,121.261072,7
715,觀音區,土地,育仁段1231~1260地號,1635.0,,特定農業區,農牧用地,1090508,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13000000,7951,,0.0,0,未登記建物;,RPUPMLLLQHPFFBH76DA,0.0,0.0,0.0,無,桃園市觀音區育仁段1231號,25.03653798,121.08201878,
716,中壢區,房地(土地+建物)+車位,青埔四街151~180號,22.85,其他,,,1090611,土地2建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081017,127.71000000000001,2,1,1,有,有,9980000,83603,坡道平面,28.67,1700000,,RPOOMLLLQHPFFBH68DA,55.18,8.24,4.0,有,桃園市中壢區青埔四街151號,25.007109,121.221291,11
717,中壢區,房地(土地+建物)+車位,領航南路四段91~120號,23.54,其他,,,1090214,土地1建物1車位1,一層，見其他登記事項,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090514,176.38,0,0,1,有,有,16680000,106214,坡道平面,32.99,1450000,,RPTUMLOLQHPFFBH47DA,72.7,0.0,23.35,有,桃園市中壢區領航南路四段91號,25.01691942,121.22209863,13
718,中壢區,房地(土地+建物)+車位,領航南路四段91~120號,15.9,其他,,,1070828,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090514,118.44,2,2,1,有,有,7800000,74312,坡道平面,32.99,1450000,,RPUUMLOLQHPFFBH57DA,47.96,5.57,3.71,有,桃園市中壢區領航南路四段91號,25.01691942,121.22209863,13
719,中壢區,房地(土地+建物),大華路312巷60弄1~30號,62.0,,鄉村區,乙種建築用地,1090804,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0621215,100.98,3,2,2,有,無,2200000,21786,,0.0,0,未登記建物;,RPOPMLPLQHPFFBH56DA,100.98,0.0,0.0,無,桃園市中壢區大華路312巷60弄1號,24.984441,121.257679,2
720,龜山區,房地(土地+建物),光路千禧新城31~60號,31.52,其他,,,1090728,土地4建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0910117,173.72,3,2,2,有,有,6960000,40064,,0.0,0,,RPOOMLTKQHPFFHH37DA,100.37,0.0,10.3,有,桃園市龜山區光路千禧新城31號,24.99267322,121.3377571,13
721,龜山區,房地(土地+建物)+車位,萬壽路二段571~600號,28.09,其他,,,1090712,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970923,192.65,4,2,2,有,有,9650000,50091,坡道平面,27.03,0,陽台外推;,RPRNMLKLQHPFFHH76DA,97.67,14.02,9.12,有,桃園市龜山區萬壽路二段571號,25.000299,121.347749,11
722,龜山區,房地(土地+建物)+車位,文青路331~360號,13.66,其他,,,1090802,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090603,100.24000000000001,2,2,1,有,有,7100000,73275,坡道機械,13.58,750000,,RPQSMLLLQHPFFHH27DA,51.88,1.59,5.32,有,桃園市龜山區文青路331號,25.039821,121.390074,13
723,龜山區,房地(土地+建物)+車位,長慶二街61~90號,20.82,其他,,,1090407,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090424,163.5,3,2,2,有,有,10730000,67940,坡道平面,35.74,2050000,,RPPNMLOLQHPFFHH96DA,77.44,0.0,9.28,有,桃園市龜山區長慶二街61號,24.99267322,121.3377571,13
724,龜山區,房地(土地+建物)+車位,長慶二街91~120號,20.51,其他,,,1070911,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090424,161.12,3,2,2,有,有,10000000,66598,坡道平面,35.74,1650000,,RPQNMLOLQHPFFHH07DA,76.37,0.0,8.72,有,桃園市龜山區長慶二街91號,25.05514142,121.38399863,13
725,桃園區,土地,桃園段長美小段31~60地號,5.0,其他,,,1090301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,245000,49000,,0.0,0,,RPPOMLTKQHPFFAH86EA,0.0,0.0,0.0,無,桃園市桃園區桃園段長美小段31號,24.99387997,121.30190407,
726,桃園區,房地(土地+建物)+車位,蓮埔街61~90號,27.86,其他,,,1090716,土地1建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841121,127.17,3,2,2,有,無,6480000,50955,坡道平面,0.0,0,,RPPRMLLLQHPFFAH09EA,78.84,0.0,7.27,有,桃園市桃園區蓮埔街61號,25.006065,121.297311,6
727,桃園區,房地(土地+建物)+車位,中山路1216巷91~120號,50.31,其他,,,1090720,土地4建物1車位2,十二層，十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960822,361.8,4,2,3,有,有,16000000,44223,坡道平面,0.0,0,,RPROMLOLQHPFFAH66EA,176.44,19.62,20.52,有,桃園市桃園區中山路1216巷91號,24.984725,121.277934,13
728,桃園區,房地(土地+建物),介壽路419巷31~60號,25.32,其他,,,1090713,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681001,62.86,2,1,1,有,無,2120000,33726,,0.0,0,,RPTOMLOLQHPFFAH86EA,62.86,0.0,0.0,無,桃園市桃園區介壽路419巷31號,24.978381,121.305353,4
729,桃園區,房地(土地+建物)+車位,龍泉六街181~210號,15.68,其他,,,1090803,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020607,133.04,2,2,1,有,有,6400000,48106,坡道平面,41.54,0,親友、員工、共有人或其他特殊關係間之交易;,RPSPMLOLQHPFFAH86EA,55.15,2.22,6.73,有,桃園市桃園區龍泉六街181號,24.983102,121.268554,13
730,桃園區,房地(土地+建物),南平路571~600號,25.55,其他,,,1090731,土地1建物1車位0,一層，騎樓,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0880902,194.11,0,0,0,無,有,32580000,167843,,0.0,0,,RPRQMLOLQHPFFAH86EA,127.33,0.0,16.98,有,桃園市桃園區南平路571號,25.018985,121.300366,12
731,桃園區,土地,中路五段1711~1740地號,237.86,,特定農業區,農牧用地,1090801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,18919,,0.0,0,,RPQNMLPLQHPFFAH56EA,0.0,0.0,0.0,無,桃園市桃園區中路五段1711號,24.99387997,121.30190407,
732,桃園區,房地(土地+建物)+車位,中華路61~90號,15.77,其他,,,1090713,土地1建物1車位1,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070910,165.55,3,2,2,有,有,16680000,114208,坡道平面,33.51,1600000,,RPXPMLLLQHPFFAH07EA,80.34,2.34,9.2,有,桃園市桃園區中華路61號,24.990723,121.310448,24
733,桃園區,房地(土地+建物)+車位,中華路31~60號,11.96,其他,,,1090628,土地1建物1車位1,八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070910,132.73000000000002,2,2,1,有,有,12500000,109857,坡道平面,33.51,1600000,,RPOQMLLLQHPFFAH88EA,59.51,1.72,7.67,有,桃園市桃園區中華路31號,24.990925,121.311169,24
734,桃園區,房地(土地+建物),復興路31~60號,3.99,其他,,,1090815,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931015,51.78,1,1,1,有,有,2650000,51178,,0.0,0,陽台外推;,RPUQMLLLQHPFFAH86EA,23.86,0.0,10.97,有,桃園市桃園區復興路31號,24.990817,121.317298,12
735,龍潭區,土地,南龍段751~780地號,48.07,其他,,,1090803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4549345,94640,,0.0,0,政府機關標讓售;,RPWOMLOLQHPFFCH37EA,0.0,0.0,0.0,無,桃園市龍潭區南龍段751號,24.86394012,121.21629828,
736,中壢區,房地(土地+建物)+車位,松智二街91~120號,24.03,其他,,,1090718,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050422,156.61,3,2,2,有,有,6650000,42462,坡道平面,0.0,0,機車壹位及總價不包含買方相關費用,RPTRMLOLQHPFFBH27EA,73.12,0.0,9.63,有,桃園市中壢區松智二街91號,24.959048,121.171737,13
737,中壢區,土地,石頭段1~30地號,9.25,其他,,,1090730,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1933965,209077,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPURMLOLQHPFFBH37EA,0.0,0.0,0.0,無,桃園市中壢區石頭段1號,24.96563047,121.22513412,
738,觀音區,房地(土地+建物),九如一街43巷1~30號,109.75,其他,,,1090703,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0970124,208.35,4,2,4,有,無,8900000,42717,,0.0,0,,RPRSMLOLQHPFFBH17EA,184.45,16.59,7.31,無,桃園市觀音區九如一街43巷1號,25.042898,121.14304,4
739,觀音區,房地(土地+建物)+車位,中山路一段897巷13弄1~30號,109.01,,特定農業區,甲種建築用地,1090718,土地4建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,0831020,183.14,4,2,3,有,有,5000000,27302,坡道平面,0.0,0,,RPWNMLPLQHPFFBH27EA,139.64,4.2,2.72,無,桃園市觀音區中山路一段897巷13弄1號,25.031462,121.104439,4
740,觀音區,房地(土地+建物),莊一街1~30號,54.0,其他,,,1090812,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1090120,177.0,4,3,3,有,無,14200000,80226,,0.0,0,,RPWQMLPLQHPFFBH57EA,153.9,0.0,23.1,無,桃園市觀音區莊一街1號,25.04391,121.133997,4
741,觀音區,土地,樹林段901~930地號,1077.93,其他,,,1090713,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,5566,,0.0,0,,RPSQMLLLQHPFFBH76EA,0.0,0.0,0.0,無,桃園市觀音區樹林段901號,25.03653798,121.08201878,
742,中壢區,土地,仁愛段1141~1170地號,22.72,其他,,,1090807,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,330000,14525,,0.0,0,包含公共設施保留地用地;,RPROMLOLQHPFFBH76EA,0.0,0.0,0.0,無,桃園市中壢區仁愛段1141號,24.96563047,121.22513412,
743,中壢區,土地,仁愛段1141~1170地號,22.72,其他,,,1090807,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,330000,14525,,0.0,0,包含公共設施保留地用地;,RPSOMLOLQHPFFBH86EA,0.0,0.0,0.0,無,桃園市中壢區仁愛段1141號,24.96563047,121.22513412,
744,龜山區,土地,中興段841~870地號,1.24,其他,,,1090316,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,121907,98312,,0.0,0,地政士服務費;,RPSNMLOLPHPFFHH17DA,0.0,0.0,0.0,無,桃園市龜山區中興段841號,24.99267322,121.3377571,
745,龜山區,土地,中興段841~870地號,3.89,,,,1090316,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,411854,105875,,0.0,0,地政士服務費;,RPUNMLOLPHPFFHH37DA,0.0,0.0,0.0,無,桃園市龜山區中興段841號,24.99267322,121.3377571,
746,龜山區,土地,中興段841~870地號,3.05,,,,1090316,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,322919,105875,,0.0,0,地政士服務費;,RPVNMLOLPHPFFHH47DA,0.0,0.0,0.0,無,桃園市龜山區中興段841號,24.99267322,121.3377571,
747,龜山區,土地,中興段841~870地號,2.59,,,,1090316,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,274216,105875,,0.0,0,地政士服務費;,RPWNMLOLPHPFFHH57DA,0.0,0.0,0.0,無,桃園市龜山區中興段841號,24.99267322,121.3377571,
748,龜山區,房地(土地+建物),明興街221巷36弄1~30號,69.1,其他,,,1090715,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0930120,222.53,4,3,3,有,無,11100000,49881,,0.0,0,,RPPPMLKLPHPFFHH66DA,164.7,7.86,29.94,無,桃園市龜山區明興街221巷36弄1號,24.982396,121.334654,4
