編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXPMLSKQHPFFAB96DA,21,145.37,見其他登記事項,鋼筋混凝土造,88年5月19日,十六層,一層 二層
RPXPMLSKQHPFFAB96DA,21,81.62,共有部份,鋼筋混凝土造,88年5月19日,十六層,
RPPOMLTKQHPFFAB78DA,,85.90,見其他登記事項,鋼筋混凝土造,109年5月3日,十五層,十層
RPPOMLTKQHPFFAB78DA,,75.10,見其他登記事項,鋼筋混凝土造,109年5月3日,十五層,
RPWNMLTKQHPFFAB76DA,,42.95,見其他登記事項,鋼筋混凝土造,109年5月3日,十五層,十三層
RPWNMLTKQHPFFAB76DA,,42.95,見其他登記事項,鋼筋混凝土造,109年5月3日,十五層,十三層
RPWNMLTKQHPFFAB76DA,,37.55,見其他登記事項,鋼筋混凝土造,109年5月3日,十五層,
RPWNMLTKQHPFFAB76DA,,37.55,見其他登記事項,鋼筋混凝土造,109年5月3日,十五層,
RPVNMLTKQHPFFAB66DA,,119.84,見其他登記事項,鋼筋混凝土造,109年5月3日,十五層,三層
RPVNMLTKQHPFFAB66DA,,91.27,見其他登記事項,鋼筋混凝土造,109年5月3日,十五層,
RPSOMLTKQHPFFAB09DA,,43.40,見其他登記事項,鋼筋混凝土造,109年5月3日,十五層,四層
RPSOMLTKQHPFFAB09DA,,43.40,見其他登記事項,鋼筋混凝土造,109年5月3日,十五層,四層
RPSOMLTKQHPFFAB09DA,,37.77,見其他登記事項,鋼筋混凝土造,109年5月3日,十五層,
RPSOMLTKQHPFFAB09DA,,37.77,見其他登記事項,鋼筋混凝土造,109年5月3日,十五層,
RPWOMLTKQHPFFAB86DA,,85.90,見其他登記事項,鋼筋混凝土造,109年5月3日,十五層,十五層
RPWOMLTKQHPFFAB86DA,,72.93,見其他登記事項,鋼筋混凝土造,109年5月3日,十五層,
RPPNMLNKQHPFFAB08DA,23,51.71,住家用,鋼筋混凝土造,86年11月14日,十二層,九層
RPPNMLNKQHPFFAB08DA,23,14.45,見其他登記事項,鋼筋混凝土造,86年11月14日,十二層,
RPQQMLKKQHPFFAB18DA,24,273.41,見其他登記事項,鋼筋混凝土造,85年11月6日,四層,一層 二層 三層 四層 屋頂突出物
RPPQMLOKQHPFFAB48DA,27,6.48,見其他登記事項,鋼筋混凝土造,82年6月12日,十六層,地下三層
RPPQMLOKQHPFFAB48DA,27,12.78,見其他登記事項,鋼筋混凝土造,82年6月12日,十六層,地下二層
RPPQMLOKQHPFFAB48DA,27,161.94,住家用,鋼筋混凝土造,82年6月12日,十六層,十三層 十四層
RPPQMLOKQHPFFAB48DA,27,22.26,共有部份,鋼筋混凝土造,82年6月12日,十六層,
RPPPMLKKQHPFFAB97DA,38,56.41,見其他登記事項,鋼筋混凝土造,71年9月7日,五層,五層
RPPPMLKKQHPFFAB97DA,38,4.26,共有部份,鋼筋混凝土造,71年9月7日,五層,
RPPPMLKKQHPFFAB97DA,38,1.97,共有部份,鋼筋混凝土造,71年9月7日,五層,
RPPNMLQKQHPFFAB38DA,26,1.47,見其他登記事項,鋼筋混凝土造,83年7月18日,十二層,地下一層
RPPNMLQKQHPFFAB38DA,26,1.47,見其他登記事項,鋼筋混凝土造,83年7月18日,十二層,地下一層
RPPNMLQKQHPFFAB38DA,26,50.32,住家用,鋼筋混凝土造,83年7月18日,十二層,三層
RPPNMLQKQHPFFAB38DA,26,50.32,住家用,鋼筋混凝土造,83年7月18日,十二層,三層
RPPNMLQKQHPFFAB38DA,26,15.87,見其他登記事項,鋼筋混凝土造,83年7月18日,十二層,
RPPNMLQKQHPFFAB38DA,26,15.87,見其他登記事項,鋼筋混凝土造,83年7月18日,十二層,
RPPNMLQKQHPFFAB38DA,26,2.74,見其他登記事項,鋼筋混凝土造,83年7月18日,十二層,
RPPNMLQKQHPFFAB38DA,26,2.74,見其他登記事項,鋼筋混凝土造,83年7月18日,十二層,
RPUNMLRKQHPFFKB47EA,29,129.68,住家用,鋼筋混凝土造,81年1月11日,二層,一層 二層 屋頂突出物 騎樓
RPUQMLNJQHPFFAB78DA,37,60.82,住家用,鋼筋混凝土造,72年11月30日,十二層,三層
RPUQMLNJQHPFFAB78DA,37,11.48,共有部份,鋼筋混凝土造,72年11月30日,十二層,
RPXNMLKLQHPFFJB07EA,29,92.40,見其他登記事項,鋼筋混凝土造,80年10月30日,七層,三層
RPXNMLKLQHPFFJB07EA,29,33.63,共有部份,鋼筋混凝土造,80年10月30日,七層,
RPQNMLLLQHPFFJB09EA,4,108.81,見其他登記事項,鋼筋混凝土造,105年11月4日,十五層,一層 二層
RPQNMLLLQHPFFJB09EA,4,55.29,見其他登記事項,鋼筋混凝土造,105年11月4日,十五層,
RPRNMLKLQHPFFHB88EA,27,102.63,住家用,鋼筋混凝土造,82年12月10日,八層,七層
RPRNMLKLQHPFFHB88EA,27,21.67,共有部份,鋼筋混凝土造,82年12月10日,八層,
RPPNMLKLQHPFFEB38EA,11,199.18,見其他登記事項,鋼筋混凝土造,98年6月9日,四層,一層 二層 三層 四層
RPQOMLKLQHPFFDB48EA,3,102.17,見其他登記事項,鋼筋混凝土造,106年4月26日,十二層,十層
RPQOMLKLQHPFFDB48EA,3,83.49,見其他登記事項,鋼筋混凝土造,106年4月26日,十二層,
RPWQMLSKQHPFFCB27EA,26,171.27,住商用,鋼筋混凝土造,83年9月12日,十三層,一層 二層 三層 騎樓
RPWQMLSKQHPFFCB27EA,26,50.78,住家用,鋼筋混凝土造,83年9月12日,十三層,
RPWPMLKLQHPFFCB09EA,23,255.02,見其他登記事項,鋼筋混凝土造,86年7月25日,四層,一層 二層 三層 四層
RPWPMLKLQHPFFCB09EA,23,72.36,共有部份,鋼筋混凝土造,86年7月25日,四層,
RPXPMLKLQHPFFCB56EA,13,64.28,住家用,鋼筋混凝土造,96年1月8日,十五層,二層
RPXPMLKLQHPFFCB56EA,13,65.17,見其他登記事項,鋼筋混凝土造,96年1月8日,十五層,
RPOQMLKLQHPFFCB38EA,14,77.99,住家用,鋼筋混凝土造,95年11月13日,二十八層,二十二層
RPOQMLKLQHPFFCB38EA,14,66.78,見其他登記事項,鋼筋混凝土造,95年11月13日,二十八層,
