編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRRMLOLQHPFFBH96DA,1,261.30,見其他登記事項,鋼筋混凝土造,108年8月23日,四層,一層 二層 三層 四層 見其他登記事項
RPOVMLPLQHPFFBH17DA,1,56.55,見其他登記事項,鋼筋混凝土造,109年1月2日,五層,二層
RPOVMLPLQHPFFBH17DA,1,18.92,見其他登記事項,鋼筋混凝土造,109年1月2日,五層,
RPUNMLQLQHPFFBH07DA,7,63.14,見其他登記事項,鋼筋混凝土造,102年4月30日,十二層,二層
RPUNMLQLQHPFFBH07DA,7,57.45,見其他登記事項,鋼筋混凝土造,102年4月30日,十二層,
RPUTMLPLQHPFFBH57DA,49,135.36,住家用,加強磚造,60年2月5日,二層,一層 二層
RPPVMLPLQHPFFBH27DA,7,63.52,見其他登記事項,鋼筋混凝土造,102年8月26日,十一層,九層
RPPVMLPLQHPFFBH27DA,7,56.29,見其他登記事項,鋼筋混凝土造,102年8月26日,十一層,
RPSVMLKLQHPFFBH07DA,27,91.85,住家用,鋼筋混凝土造,82年4月12日,六層,三層
RPSVMLKLQHPFFBH07DA,27,15.99,共有部份,鋼筋混凝土造,82年4月12日,六層,
RPSVMLKLQHPFFBH07DA,27,3.90,共有部份,鋼筋混凝土造,82年4月12日,六層,
RPWNMLRLQHPFFBH37DA,25,28.24,住家用,鋼筋混凝土造,84年3月8日,十二層,十層
RPWNMLRLQHPFFBH37DA,25,5.64,共有部份,鋼筋混凝土造,84年3月8日,十二層,
RPWNMLRLQHPFFBH37DA,25,9.84,共有部份,鋼筋混凝土造,84年3月8日,十二層,
RPVPMLQLQHPFFBH37DA,34,50.46,住家用,加強磚造,75年4月3日,二層,一層 二層
RPOTMLPLQHPFFBH96DA,39,96.25,住家用,鋼筋混凝土造,70年8月11日,五層,二層
RPRPMLPLQHPFFBH86DA,1,89.10,見其他登記事項,鋼筋混凝土造,108年11月19日,四層,一層 二層 三層 四層 見其他登記事項
RPRPMLPLQHPFFBH86DA,1,89.10,見其他登記事項,鋼筋混凝土造,108年11月19日,四層,一層 二層 三層 四層 見其他登記事項
RPTPMLPLQHPFFBH07DA,,190.64,見其他登記事項,鋼筋混凝土造,109年5月8日,四層,一層 二層 三層 四層 見其他登記事項
RPSTMLPLQHPFFBH37DA,27,211.03,商業用,鋼筋混凝土造,82年11月15日,七層,一層 騎樓
RPSTMLPLQHPFFBH37DA,27,32.73,共有部份,鋼筋混凝土造,82年11月15日,七層,
RPSTMLPLQHPFFBH37DA,27,32.73,共有部份,鋼筋混凝土造,82年11月15日,七層,
RPSTMLPLQHPFFBH37DA,27,32.73,共有部份,鋼筋混凝土造,82年11月15日,七層,
RPSTMLPLQHPFFBH37DA,27,32.73,共有部份,鋼筋混凝土造,82年11月15日,七層,
RPSTMLPLQHPFFBH37DA,27,32.73,共有部份,鋼筋混凝土造,82年11月15日,七層,
RPSTMLPLQHPFFBH37DA,27,32.73,共有部份,鋼筋混凝土造,82年11月15日,七層,
RPSTMLPLQHPFFBH37DA,27,32.73,共有部份,鋼筋混凝土造,82年11月15日,七層,
RPSTMLPLQHPFFBH37DA,27,8.50,共有部份,鋼筋混凝土造,82年11月15日,七層,
RPSTMLPLQHPFFBH37DA,27,8.50,共有部份,鋼筋混凝土造,82年11月15日,七層,
RPSTMLPLQHPFFBH37DA,27,8.50,共有部份,鋼筋混凝土造,82年11月15日,七層,
RPSTMLPLQHPFFBH37DA,27,8.50,共有部份,鋼筋混凝土造,82年11月15日,七層,
RPSTMLPLQHPFFBH37DA,27,8.50,共有部份,鋼筋混凝土造,82年11月15日,七層,
RPSTMLPLQHPFFBH37DA,27,8.50,共有部份,鋼筋混凝土造,82年11月15日,七層,
RPSTMLPLQHPFFBH37DA,27,8.50,共有部份,鋼筋混凝土造,82年11月15日,七層,
RPSTMLPLQHPFFBH37DA,27,210.83,住家用,鋼筋混凝土造,82年11月15日,七層,二層
RPSTMLPLQHPFFBH37DA,27,210.83,住家用,鋼筋混凝土造,82年11月15日,七層,四層
RPSTMLPLQHPFFBH37DA,27,210.83,住家用,鋼筋混凝土造,82年11月15日,七層,三層
RPSTMLPLQHPFFBH37DA,27,210.83,住家用,鋼筋混凝土造,82年11月15日,七層,五層
RPSTMLPLQHPFFBH37DA,27,210.83,住家用,鋼筋混凝土造,82年11月15日,七層,六層
RPSTMLPLQHPFFBH37DA,27,210.83,住家用,鋼筋混凝土造,82年11月15日,七層,七層
RPQNMLQLQHPFFHH27DA,7,87.71,住家用,鋼筋混凝土造,102年9月3日,五層,四層
RPQNMLQLQHPFFHH27DA,7,18.89,見其他登記事項,鋼筋混凝土造,102年9月3日,五層,
RPQOMLPLQHPFFHH27DA,1,63.01,住家用,鋼筋混凝土造,108年7月26日,十一層,四層
RPQOMLPLQHPFFHH27DA,1,68.90,見其他登記事項,鋼筋混凝土造,108年7月26日,十一層,
RPOOMLQLQHPFFAH56EA,27,134.49,住家用,鋼筋混凝土造,82年8月4日,三層,一層 二層 三層 屋頂突出物
RPXNMLQLQHPFFAH37EA,32,121.97,住家用,鋼筋混凝土造,77年11月8日,二層,一層 二層 屋頂突出物
RPUOMLQLQHPFFAH17EA,4,156.94,見其他登記事項,鋼筋混凝土造,105年5月19日,十二層,四層
RPUOMLQLQHPFFAH17EA,4,42.60,見其他登記事項,鋼筋混凝土造,105年5月19日,十二層,
RPUOMLQLQHPFFAH17EA,4,38.43,見其他登記事項,鋼筋混凝土造,105年5月19日,十四層,
